561582 ,y1
561759 ,y1
562230 ,y0
562410 ,y1
562879 ,y0
563065 ,y1
563243 ,y1
563759 ,y0
564145 ,y0
564497 ,y0
564687 ,y1
564853 ,y1
565339 ,y0
565756 ,y0
565959 ,y1
566139 ,y1
566620 ,y0
566798 ,y1
566969 ,y1
567457 ,y0
567850 ,y0
568197 ,y0
568562 ,y0
568757 ,y1
568930 ,y1
569392 ,y0
569787 ,y0
570197 ,y0
570594 ,y0
570977 ,y0
571390 ,y0
571770 ,y0
572127 ,y0
572496 ,y0
572898 ,y0
573260 ,y0
573649 ,y0
574070 ,y0
574479 ,y0
574893 ,y0
575311 ,y0
575737 ,y0
576185 ,y0
576618 ,y0
577058 ,y0
577458 ,y0
577858 ,y0
578240 ,y0
578656 ,y0
579103 ,y0
579528 ,y0
579873 ,y0
580227 ,y0
580604 ,y0
580952 ,y0
581292 ,y0
581505 ,y1
581686 ,y1
582134 ,y0
582480 ,y0
582836 ,y0
583183 ,y0
583391 ,y1
583578 ,y1
584064 ,y0
584460 ,y0
584865 ,y0
585074 ,y1
585266 ,y1
585778 ,y0
586184 ,y0
586376 ,y1
586550 ,y1
587071 ,y0
587510 ,y0
587713 ,y1
587897 ,y1
588394 ,y0
588831 ,y0
589023 ,y1
589216 ,y1
589757 ,y0
589948 ,y1
590128 ,y1
590618 ,y0
591021 ,y0
591216 ,y1
591396 ,y1
591926 ,y0
592352 ,y0
592541 ,y1
592712 ,y1
593213 ,y0
593646 ,y0
593850 ,y1
594033 ,y1
594550 ,y0
594966 ,y0
595155 ,y1
595323 ,y1
595846 ,y0
596305 ,y0
596500 ,y1
596681 ,y1
597174 ,y0
597364 ,y1
597537 ,y1
598061 ,y0
598523 ,y0
598719 ,y1
598900 ,y1
599388 ,y0
599565 ,y1
599737 ,y1
600277 ,y0
600707 ,y0
600906 ,y1
601078 ,y1
601572 ,y0
601984 ,y0
602185 ,y1
602372 ,y1
602902 ,y0
603298 ,y0
603487 ,y1
603658 ,y1
604146 ,y0
604570 ,y0
604773 ,y1
604958 ,y1
605452 ,y0
605834 ,y0
606024 ,y1
606203 ,y1
606699 ,y0
607133 ,y0
607330 ,y1
607521 ,y1
607993 ,y0
608179 ,y1
608353 ,y1
608853 ,y0
609042 ,y1
609229 ,y1
609708 ,y0
609895 ,y1
610319 ,y0
610510 ,y1
610682 ,y1
611163 ,y0
611355 ,y1
611528 ,y1
611988 ,y0
612166 ,y1
612630 ,y0
612822 ,y1
613029 ,y1
613516 ,y0
613704 ,y1
614170 ,y0
614511 ,y0
614694 ,y1
615159 ,y0
615527 ,y0
615730 ,y1
616211 ,y0
616564 ,y0
616750 ,y1
616931 ,y1
617447 ,y0
617876 ,y0
618074 ,y1
618560 ,y0
618757 ,y1
618940 ,y1
619451 ,y0
619877 ,y0
620082 ,y1
620275 ,y1
620775 ,y0
621146 ,y0
621340 ,y1
621523 ,y1
622062 ,y0
622475 ,y0
622845 ,y0
623040 ,y1
623224 ,y1
623724 ,y0
624132 ,y0
624339 ,y1
624521 ,y1
625017 ,y0
625370 ,y0
625559 ,y1
626017 ,y0
626238 ,y1
626675 ,y0
626983 ,y0
627318 ,y0
627629 ,y0
627831 ,y1
628008 ,y1
628493 ,y0
628697 ,y1
629117 ,y0
629405 ,y0
629680 ,y0
629971 ,y0
630258 ,y0
630568 ,y0
630774 ,y1
630950 ,y1
631401 ,y0
631585 ,y1
631982 ,y0
632305 ,y0
632510 ,y1
632695 ,y1
633131 ,y0
633326 ,y1
633703 ,y0
633883 ,y1
634048 ,y1
634470 ,y0
634660 ,y1
635076 ,y0
635269 ,y1
635655 ,y0
635836 ,y1
636227 ,y0
636406 ,y1
636840 ,y0
637038 ,y1
637473 ,y0
637662 ,y1
638078 ,y0
638257 ,y1
638661 ,y0
638856 ,y1
639301 ,y0
639491 ,y1
639899 ,y0
640085 ,y1
640262 ,y1
640692 ,y0
640877 ,y1
641308 ,y0
641617 ,y0
641807 ,y1
641989 ,y1
642400 ,y0
642572 ,y1
642969 ,y0
643157 ,y1
643560 ,y0
643761 ,y1
644140 ,y0
644413 ,y0
644600 ,y1
644768 ,y1
645187 ,y0
645388 ,y1
645801 ,y0
645996 ,y1
646177 ,y1
646616 ,y0
646915 ,y0
647223 ,y0
647570 ,y0
647778 ,y1
648265 ,y0
648622 ,y0
648968 ,y0
649162 ,y1
649340 ,y1
649791 ,y0
